unique_hash,text,drug
5cdc69bff56f3a4fe78a86058d0526c0ba32673d,Is entyvio the only medication you are on for uc Maybe addinv a second med will get you into a true remission Moderator Ulcerative Colitis John  40 UC Proctosigmoiditis Rx Remicade 5mgskg6wks daily 75mgs 6MP 48g genericLialda and rowasa Showerthought Most people are surprised when they see blood on their toilet paper UC patients are surprised when there isnt any   Paul A Regular Member Joined  Oct 2006 Posts  20 Posted Yesterday 308 PM GMT 7 Thank you for all the responses Overall my quality of life has improved but I was hoping for better results The biopsies did showed no inflammation Doc thinks it may be IBS I have been on lialda for years before the Entyvio but I recently stopped it to see if it would make a difference I have always wondered if this medicine was actually doing anything   greenuc Regular Member Joined  Sep 2011 Posts  166 Posted Yesterday 330 PM GMT 7 Have you ever tried probiotics There is some research on IBS and probiotics The ones that come to mind are S Boulardii and L Rhamnosus GG Has to be the GG variety but a lot of trial and error is required as everyone is different httpswwwncbinlmnihgovpmcarticlesPMC4239510 httpswwwoptibacprobioticscouklearninglabblogsboulardiiprobioticgetsibshealthclaimcanada Diagnosed Moderately Severe UC in September 11 Medication Lialda 4 pills once dailyRowasa as needed Diet Limit Carbs  Sugar  Alcohol  high protein high fat diet   DBwithUC Veteran Member Joined  Feb 2011 Posts  4356 Posted Yesterday 438 PM GMT 7 I would try probiotics and diet mods for IBS and then light use of immodium and then the IBS meds Neither Lialda or Entyevo will affect symptoms one bit if inflammation is gone They are both antiinflammatory Some folks have IBSlike GI symptoms after inflammation is managedtreated It sucks if you got that but the antiinflammatory wont touch it no matter how much time you give them good luck 1108 ischemic colitis and scope perf colon 12cm colonileocecal resected IV antibsepsis 0110 Dx Mod UC pancolitis  Rx Lialda 3x 0211 Major flare wantibsinus Rx 40mg Pred taper 6mp  0711 Histol remiss rttrans worse sigmoid Rx Rowasa  hydrocort  Curr 12 softformed stool no urgency Lialda 2x NO PRED probiotics VitDC,entyvio
a58d0b13ed50354e9e0e2bdfbe8b91f3be23496a,Oh man we bought our house in the great housing crash We put 5 contracts out before we got one Post UC diagnosis I shudder thinking about the 1 bathroom we didnt get There are 5 of us and I have had accidents just getting from my bed into my bathroom Congrats 36yr old mother of 3 Moderate Pancolitis 1317 Hosp 1 week on Solumedrol Delzicol Apriso pred then switched to Balsazide 750 mg and Uceris 9 mg 3 wks Minor flare in August flare since Oct 2017 Acute pancreatitis from mesalamines allergic to Humira Started Pred to bridge still on it Entyvio started 11218 Flaring worse right now 15 mgs of Pred,entyvio
dafcdbf0e431df8a592f65758ec61e65257f3096,Any thoughts on potentially using the gingertumeric extract tinctures 27 years oldUlcerative PancolitisDiagnosed in December 2017Admitted for a month and a half into hospital care due to extreme symptoms Treatments given Prednisone Remicade Tacrolimus Valcyte Blood Transfusion Celebrex Neurontin Pantoprazole Bentyl Entyvio,entyvio
de7eaa68dd3f1b148e82fd20dccd7e5927f34839,The way I look at it the colon is a huge part of your overall immune system and health and affects much more than just your bowel systems as far as Ive read However Im just going down the path of medicines Mesalamine enemas to immunosuppresants and probiotics added to remicade to now entyvio as well as trying some diet things like gluten free low processed sugars etc and if it doesnt work Im not waiting for surgery You just have to be smart about when to move on and not get hung up in my opinion But its always preferable to keep all your organs theyre there for a reason My favorite quote from my college roommate Sometimes you get the bear and sometimes the bear gets you,entyvio
4c2424b2e2b30283dc22152173e45f1cda05cb8e,Cumulatively Ive been on pred for about 3 years I reckon Thought Id gotten away with it but unfortunately the effects of bone loss can take years to come through  and they now have at least with my teeth Despite thorough brushing there has been bone loss and subsequent gum recession and periodontal disease Scared of losing all my teeth as I get older  I dont want dentures Keith  Best of luck with your new hip I hope it gives you a new lease of life Dx Crohns in June 2000 Yay   Tried 5ASAs azathioprine 6MP Remicade methotrexate Humira diets 1st surgery 20213  subtotal colectomy with end ileostomy 2nd surgery 10715  ileorectal anastomosis Stoma reversed and ileum connected to the rectum Current status Chronic flare Do I have any other kind Current meds 50mg 6MP Entyvio started 31116,entyvio
12accbf7356a92358d000225558450bffa9992bb,So glad mom I hope the Uceris will do the trick for him and then he can hold the inflammation down with his mesalamine meds If I had to go up the med ladder I would do the Entyviobut yes you have to make the case for the insurance companies Keep doing what you are doing as in being his advocate and researching and making informed decisions I applaud you and am giving you a big hug It is tough to be a mom and tougher yet when you have to make decisions such as this Please continue to keep us posted on how he is doing Best B,entyvio
b113b2cb46975b5825a66e3469023d1436590b7b,Just a thought have they considered Entyviosince it is gut specific maybe it would be easier to tolerate I hate to throw another option in there though since it seems they are a bit all over the map I will say though some have had real success with Humira so I am hoping the same for you You definitely deserve a really good break Please continue to keep us posted on how you are doing Hugs  B UC diagnosed in 2010 but had prob in 2009 2 Lialdaday Rowasa nightly periodic anucort supp Cortifoam as neededneeded more than I would like VSL3 slippery elm Metamucil capsules Trying Gluten free why not,entyvio
7dcdf3795605a6dd0059421fc3608e9b4bc82f38,WellSetonswords cannot describe the painIs this the best solution to this problem reallyI can just say within 2 or 3 more years i truly think this should be a disability issue So hard to keep this area clean for 8 hours without your home bathroom Dont want to discuss anything else right nowtoo depressing I wonder if hot tub chemicals are to harshHot water sure does ease the painLidocaine is not even covered anymore with insurance just GREAT Setons for almost 2 years DEPRESSING Crohns Meds Entyvio 6mp,entyvio
e9cef7741be5975266445da026a46c2d7d95cb0c,Learned that my insurer declined Entyvio before RemiHumira My doc mentioned both the application and appeal were declined within a three week window From anyones experience how long does an appeal usually take Bummed and now considering options Really dont want to take Remi or Humira which seem to affect the whole body instead of just the gut Male 47 Proctitis since 1997 then Pancolitis 2005 Rx Asacol 4x800 maint 9mg Budesonide GERD 40mg Pantoprazol Flare every 6 months now may be moving to immune suppressant TBD,entyvio
bf683710da089a95daf87ae20258ae10423b0302,My condolences on the loss of your sister I hope you allow yourself time to grieve and dont push too hard to be at work right now UC pancolitis DX March 2016 Partial Colectomy for diverticulitis Sept 2014 Apriso 375 g x 4day Canasa  Uceris foam as needed Supplements Zinc Lglutamine Probiotics Reuteri pearls VSL 3 Folic Acid CoQ10 turmeric boswellia milk thistle NAC reservatol colostrum glycine Started Entyvio 32917 Constant flares since March 2016 only relieved by Prednisone,entyvio
8f72f8c268301ecdf5c1d09d945f097ec1e25db8,I asked my dr about this a few weeks ago ie are biologics preventing or just delaying surgery he said the evidence is that the number of surgeries is coming down as is the number of people who do not respond to medication Although the biologics are still only a 20 year experiment i guess it needs more time to draw firm conclusions DX pancolitis 2015 Last remission 2016 Moderately severe leftsided colitis since 2018 Have tried nearly all drugs and quack options available Currently working with Entyvio not sure it is working with me,entyvio
665f6fd1453a4e72ceb6cce043c9419ce6d64534,I too have exhausted nearly all of my nonsurgical options at this point Just got Xeljanz authorized and starting this week Im not going in with high expectations given my history of nonresponse to biologics but hopeful nonetheless   23 yo Male  Dxd with Ulcerative Colitis 122013 Tried  Failed Lialda meslamine  Imuran Azathioprine  Uceris  Remicade  Humira  Entyvio  Stelara Current Prednisone  Xeljanz,entyvio
